group,filter,week,unique_users,new_users,cumulative_users
Politics,Raw,2025-04-22,60303,7501,1807479
Politics,Raw,2025-04-29,60149,6552,1814031
Politics,Raw,2025-05-06,56770,6009,1820040
Politics,Raw,2025-05-13,58790,6203,1826243
Politics,Raw,2025-05-20,57900,6247,1832490
Politics,Raw,2025-05-27,60473,7039,1839529
Politics,Raw,2025-06-03,57754,6302,1845831
Politics,Raw,2025-06-10,61701,7005,1852836
Politics,Raw,2025-06-17,63504,7368,1860204
Politics,Raw,2025-06-24,64852,7653,1867857
Politics,Raw,2025-07-01,63520,6811,1874668
Politics,Raw,2025-07-08,64770,6918,1881586
Politics,Raw,2025-07-15,62254,6702,1888288
Politics,Raw,2025-07-22,65448,7670,1895958
Politics,Raw,2025-07-29,64662,7234,1903192
Politics,Raw,2025-08-05,56504,6035,1909227
Politics,Raw,2025-08-12,56297,6577,1915804
Politics,Raw,2025-08-19,56412,6655,1922459
Politics,Raw,2025-08-26,59077,7076,1929535
Politics,Raw,2025-09-02,58487,6682,1936217
Politics,Raw,2025-09-09,57389,6713,1942930
Politics,Raw,2025-09-16,58657,6780,1949710
Politics,Raw,2025-09-23,59466,6860,1956570
Politics,Raw,2025-09-30,60795,7081,1963651
Politics,Raw,2025-10-07,56273,6066,1969717
Politics,Raw,2025-10-14,53631,6126,1975843
Politics,Raw,2025-10-21,44342,4118,1979961
Politics,Raw (UK),2021-10-26,37782,37782,37782
Politics,Raw (UK),2021-11-02,38145,17559,55341
Politics,Raw (UK),2021-11-09,36609,11994,67335
Politics,Raw (UK),2021-11-16,35926,9381,76716
Politics,Raw (UK),2021-11-23,38655,9165,85881
Politics,Raw (UK),2021-11-30,39936,8594,94475
Politics,Raw (UK),2021-12-07,39841,7671,102146
Politics,Raw (UK),2021-12-14,39426,6775,108921
Politics,Raw (UK),2021-12-21,39330,6333,115254
Politics,Raw (UK),2021-12-28,39827,5956,121210
Politics,Raw (UK),2022-01-04,42488,6204,127414
Politics,Raw (UK),2022-01-11,38988,4940,132354
Politics,Raw (UK),2022-01-18,40165,4855,137209
Politics,Raw (UK),2022-01-25,39154,4782,141991
Politics,Raw (UK),2022-02-01,38846,4273,146264
Politics,Raw (UK),2022-02-08,36460,3478,149742
Politics,Raw (UK),2022-02-15,38133,4033,153775
Politics,Raw (UK),2022-02-22,33904,3106,156881
Politics,Raw (UK),2022-03-01,34798,3257,160138
Politics,Raw (UK),2022-03-08,35111,3509,163647
Politics,Raw (UK),2022-03-15,34178,3023,166670
Politics,Raw (UK),2022-03-22,34767,3062,169732
Politics,Raw (UK),2022-03-29,35805,3208,172940
Politics,Raw (UK),2022-04-05,39768,3792,176732
Politics,Raw (UK),2022-04-12,41027,3986,180718
Politics,Raw (UK),2022-04-19,38079,3187,183905
Politics,Raw (UK),2022-04-26,36345,2816,186721
Politics,Raw (UK),2022-05-03,37707,3044,189765
Politics,Raw (UK),2022-05-10,38167,3010,192775
Politics,Raw (UK),2022-05-17,37891,2861,195636
Politics,Raw (UK),2022-05-24,38880,3195,198831
Politics,Raw (UK),2022-05-31,38339,3002,201833
Politics,Raw (UK),2022-06-07,37969,2702,204535
Politics,Raw (UK),2022-06-14,38219,2804,207339
Politics,Raw (UK),2022-06-21,39466,3053,210392
Politics,Raw (UK),2022-06-28,43376,3521,213913
Politics,Raw (UK),2022-07-05,46616,3883,217796
Politics,Raw (UK),2022-07-12,49562,4483,222279
Politics,Raw (UK),2022-07-19,49827,4335,226614
Politics,Raw (UK),2022-07-26,45470,3396,230010
Politics,Raw (UK),2022-08-02,45630,3420,233430
Politics,Raw (UK),2022-08-09,48614,3747,237177
Politics,Raw (UK),2022-08-16,47019,3437,240614
Politics,Raw (UK),2022-08-23,49062,3862,244476
Politics,Raw (UK),2022-08-30,52935,4152,248628
Politics,Raw (UK),2022-09-06,53426,4033,252661
Politics,Raw (UK),2022-09-13,51568,3639,256300
Politics,Raw (UK),2022-09-20,48386,3069,259369
Politics,Raw (UK),2022-09-27,52130,3306,262675
Politics,Raw (UK),2022-10-04,48441,3082,265757
Politics,Raw (UK),2022-10-11,53481,3579,269336
Politics,Raw (UK),2022-10-18,53425,3368,272704
Politics,Raw (UK),2022-10-25,51674,3473,276177
Politics,Raw (UK),2022-11-01,56135,4501,280678
Politics,Raw (UK),2022-11-08,52000,3252,283930
Politics,Raw (UK),2022-11-15,49765,3065,286995
Politics,Raw (UK),2022-11-22,50041,3060,290055
Politics,Raw (UK),2022-11-29,52256,3011,293066
Politics,Raw (UK),2022-12-06,51872,3172,296238
Politics,Raw (UK),2022-12-13,52239,3200,299438
Politics,Raw (UK),2022-12-20,52368,3085,302523
Politics,Raw (UK),2022-12-27,51542,3536,306059
Politics,Raw (UK),2023-01-03,51868,3097,309156
Politics,Raw (UK),2023-01-10,51904,2839,311995
Politics,Raw (UK),2023-01-17,53419,3347,315342
Politics,Raw (UK),2023-01-24,51679,2940,318282
Politics,Raw (UK),2023-01-31,52889,2977,321259
Politics,Raw (UK),2023-02-07,47365,2351,323610
Politics,Raw (UK),2023-02-14,50892,2700,326310
Politics,Raw (UK),2023-02-21,49844,2733,329043
Politics,Raw (UK),2023-02-28,43627,1979,331022
Politics,Raw (UK),2023-03-07,46223,2180,333202
Politics,Raw (UK),2023-03-14,42101,2007,335209
Politics,Raw (UK),2023-03-21,47234,2589,337798
Politics,Raw (UK),2023-03-28,41300,1939,339737
Politics,Raw (UK),2023-04-04,40378,1807,341544
Politics,Raw (UK),2023-04-11,44308,2553,344097
Politics,Raw (UK),2023-04-18,39907,1806,345903
Politics,Raw (UK),2023-04-25,40731,1937,347840
Politics,Raw (UK),2023-05-02,40832,1797,349637
Politics,Raw (UK),2023-05-09,40951,1978,351615
Politics,Raw (UK),2023-05-16,42308,1997,353612
Politics,Raw (UK),2023-05-23,42293,2198,355810
Politics,Raw (UK),2023-05-30,42806,2322,358132
Politics,Raw (UK),2023-06-06,41513,2005,360137
Politics,Raw (UK),2023-06-13,41269,2097,362234
Politics,Raw (UK),2023-06-20,43827,2380,364614
Politics,Raw (UK),2023-06-27,41762,2205,366819
Politics,Raw (UK),2023-07-04,42811,2371,369190
Politics,Raw (UK),2023-07-11,48083,2930,372120
Politics,Raw (UK),2023-07-18,44066,2330,374450
Politics,Raw (UK),2023-07-25,43259,2512,376962
Politics,Raw (UK),2023-08-01,43043,2682,379644
Politics,Raw (UK),2023-08-08,45419,2852,382496
Politics,Raw (UK),2023-08-15,44511,2564,385060
Politics,Raw (UK),2023-08-22,39322,2081,387141
Politics,Raw (UK),2023-08-29,42417,2276,389417
Politics,Raw (UK),2023-09-05,43198,2181,391598
Politics,Raw (UK),2023-09-12,45526,2298,393896
Politics,Raw (UK),2023-09-19,47486,2563,396459
Politics,Raw (UK),2023-09-26,45298,2214,398673
Politics,Raw (UK),2023-10-03,45286,2097,400770
Politics,Raw (UK),2023-10-10,43125,2055,402825
Politics,Raw (UK),2023-10-17,42628,1966,404791
Politics,Raw (UK),2023-10-24,42334,1969,406760
Politics,Raw (UK),2023-10-31,42783,2036,408796
Politics,Raw (UK),2023-11-07,42417,1900,410696
Politics,Raw (UK),2023-11-14,42553,1974,412670
Politics,Raw (UK),2023-11-21,42066,1855,414525
Politics,Raw (UK),2023-11-28,40087,1857,416382
Politics,Raw (UK),2023-12-05,40967,1983,418365
Politics,Raw (UK),2023-12-12,39674,1924,420289
Politics,Raw (UK),2023-12-19,41042,1913,422202
Politics,Raw (UK),2023-12-26,40558,2085,424287
Politics,Raw (UK),2024-01-02,43879,2346,426633
Politics,Raw (UK),2024-01-09,44093,2307,428940
Politics,Raw (UK),2024-01-16,42685,2042,430982
Politics,Raw (UK),2024-01-23,43850,2147,433129
Politics,Raw (UK),2024-01-30,43449,2195,435324
Politics,Raw (UK),2024-02-06,42320,1922,437246
Politics,Raw (UK),2024-02-13,42511,2091,439337
Politics,Raw (UK),2024-02-20,43174,2204,441541
Politics,Raw (UK),2024-02-27,44052,2311,443852
Politics,Raw (UK),2024-03-05,42849,2078,445930
Politics,Raw (UK),2024-03-12,42061,2102,448032
Politics,Raw (UK),2024-03-19,43668,2309,450341
Politics,Raw (UK),2024-03-26,42306,2262,452603
Politics,Raw (UK),2024-04-02,43469,2157,454760
Politics,Raw (UK),2024-04-09,42962,2234,456994
Politics,Raw (UK),2024-04-16,44442,2409,459403
Politics,Raw (UK),2024-04-23,43201,2228,461631
Politics,Raw (UK),2024-04-30,43600,2086,463717
Politics,Raw (UK),2024-05-07,42886,2050,465767
Politics,Raw (UK),2024-05-14,42007,1960,467727
Politics,Raw (UK),2024-05-21,45131,2043,469770
Politics,Raw (UK),2024-05-28,43805,2144,471914
Politics,Raw (UK),2024-06-04,43468,1958,473872
Politics,Raw (UK),2024-06-11,40256,1634,475506
Politics,Raw (UK),2024-06-18,42698,1812,477318
Politics,Raw (UK),2024-06-25,43425,1976,479294
Politics,Raw (UK),2024-07-02,46920,2240,481534
Politics,Raw (UK),2024-07-09,45072,2022,483556
Politics,Raw (UK),2024-07-16,42627,1974,485530
Politics,Raw (UK),2024-07-23,42239,2014,487544
Politics,Raw (UK),2024-07-30,43826,2114,489658
Politics,Raw (UK),2024-08-06,42292,2051,491709
Politics,Raw (UK),2024-08-13,42772,2133,493842
Politics,Raw (UK),2024-08-20,40636,1907,495749
Politics,Raw (UK),2024-08-27,41684,1823,497572
Politics,Raw (UK),2024-09-03,42821,1970,499542
Politics,Raw (UK),2024-09-10,42775,1915,501457
Politics,Raw (UK),2024-09-17,41552,1920,503377
Politics,Raw (UK),2024-09-24,42378,1875,505252
Politics,Raw (UK),2024-10-01,41543,1722,506974
Politics,Raw (UK),2024-10-08,40309,1831,508805
Politics,Raw (UK),2024-10-15,42039,1812,510617
Politics,Raw (UK),2024-10-22,41871,1927,512544
Politics,Raw (UK),2024-10-29,41038,1624,514168
Politics,Raw (UK),2024-11-05,41343,1775,515943
Politics,Raw (UK),2024-11-12,40459,1694,517637
Politics,Raw (UK),2024-11-19,42734,2012,519649
Politics,Raw (UK),2024-11-26,42051,1876,521525
Politics,Raw (UK),2024-12-03,42102,1825,523350
Politics,Raw (UK),2024-12-10,40894,1730,525080
Politics,Raw (UK),2024-12-17,41746,1638,526718
Politics,Raw (UK),2024-12-24,40570,1785,528503
Politics,Raw (UK),2024-12-31,42268,1932,530435
Politics,Raw (UK),2025-01-07,47680,2544,532979
Politics,Raw (UK),2025-01-14,44343,2064,535043
Politics,Raw (UK),2025-01-21,45919,1969,537012
Politics,Raw (UK),2025-01-28,45691,1945,538957
Politics,Raw (UK),2025-02-04,43878,1863,540820
Politics,Raw (UK),2025-02-11,44391,1905,542725
Politics,Raw (UK),2025-02-18,44735,1919,544644
Politics,Raw (UK),2025-02-25,43139,1789,546433
Politics,Raw (UK),2025-03-04,44622,1997,548430
Politics,Raw (UK),2025-03-11,43851,1781,550211
Politics,Raw (UK),2025-03-18,45999,1815,552026
Politics,Raw (UK),2025-03-25,44235,1843,553869
Politics,Raw (UK),2025-04-01,43465,1919,555788
Politics,Raw (UK),2025-04-08,43382,1804,557592
Politics,Raw (UK),2025-04-15,46031,2102,559694
Politics,Raw (UK),2025-04-22,44193,1960,561654
Politics,Raw (UK),2025-04-29,44558,1727,563381
Politics,Raw (UK),2025-05-06,42375,1659,565040
Politics,Raw (UK),2025-05-13,43837,1714,566754
Politics,Raw (UK),2025-05-20,42921,1729,568483
Politics,Raw (UK),2025-05-27,44701,1872,570355
Politics,Raw (UK),2025-06-03,43079,1743,572098
Politics,Raw (UK),2025-06-10,45505,1851,573949
Politics,Raw (UK),2025-06-17,46859,2068,576017
Politics,Raw (UK),2025-06-24,47590,2102,578119
Politics,Raw (UK),2025-07-01,47039,1949,580068
Politics,Raw (UK),2025-07-08,47727,1883,581951
Politics,Raw (UK),2025-07-15,45786,1738,583689
Politics,Raw (UK),2025-07-22,47209,1930,585619
Politics,Raw (UK),2025-07-29,46853,1803,587422
Politics,Raw (UK),2025-08-05,41562,1493,588915
Politics,Raw (UK),2025-08-12,40991,1615,590530
Politics,Raw (UK),2025-08-19,41171,1762,592292
Politics,Raw (UK),2025-08-26,42661,1746,594038
Politics,Raw (UK),2025-09-02,42604,1680,595718
Politics,Raw (UK),2025-09-09,41478,1655,597373
Politics,Raw (UK),2025-09-16,42171,1696,599069
Politics,Raw (UK),2025-09-23,42851,1640,600709
Politics,Raw (UK),2025-09-30,43888,1790,602499
Politics,Raw (UK),2025-10-07,41157,1519,604018
Politics,Raw (UK),2025-10-14,38825,1392,605410
Politics,Raw (UK),2025-10-21,33113,1019,606429
Politics,Matched,2021-10-26,1786,1786,1786
Politics,Matched,2021-11-02,1438,1248,3034
Politics,Matched,2021-11-09,1523,1234,4268
Politics,Matched,2021-11-16,1604,1217,5485
Politics,Matched,2021-11-23,1583,1113,6598
Politics,Matched,2021-11-30,1743,1213,7811
Politics,Matched,2021-12-07,1661,1082,8893
Politics,Matched,2021-12-14,1683,1070,9963
Politics,Matched,2021-12-21,1422,856,10819
Politics,Matched,2021-12-28,1781,1059,11878
Politics,Matched,2022-01-04,1757,1024,12902
Politics,Matched,2022-01-11,1581,881,13783
Politics,Matched,2022-01-18,1676,935,14718
Politics,Matched,2022-01-25,1810,916,15634
Politics,Matched,2022-02-01,1616,861,16495
Politics,Matched,2022-02-08,2033,1011,17506
Politics,Matched,2022-02-15,1742,872,18378
Politics,Matched,2022-02-22,1458,746,19124
Politics,Matched,2022-03-01,1471,716,19840
Politics,Matched,2022-03-08,1500,777,20617
Politics,Matched,2022-03-15,1390,636,21253
Politics,Matched,2022-03-22,1412,681,21934
Politics,Matched,2022-03-29,1394,650,22584
Politics,Matched,2022-04-05,1817,909,23493
Politics,Matched,2022-04-12,1720,830,24323
Politics,Matched,2022-04-19,1570,732,25055
Politics,Matched,2022-04-26,2302,1035,26090
Politics,Matched,2022-05-03,1448,641,26731
Politics,Matched,2022-05-10,1711,756,27487
Politics,Matched,2022-05-17,1484,619,28106
Politics,Matched,2022-05-24,1509,646,28752
Politics,Matched,2022-05-31,1626,686,29438
Politics,Matched,2022-06-07,1749,781,30219
Politics,Matched,2022-06-14,1521,635,30854
Politics,Matched,2022-06-21,1726,722,31576
Politics,Matched,2022-06-28,2032,890,32466
Politics,Matched,2022-07-05,1862,849,33315
Politics,Matched,2022-07-12,1925,825,34140
Politics,Matched,2022-07-19,2133,978,35118
Politics,Matched,2022-07-26,1939,829,35947
Politics,Matched,2022-08-02,1923,816,36763
Politics,Matched,2022-08-09,2153,1009,37772
Politics,Matched,2022-08-16,2066,880,38652
Politics,Matched,2022-08-23,2025,900,39552
Politics,Matched,2022-08-30,2237,978,40530
Politics,Matched,2022-09-06,2463,1181,41711
Politics,Matched,2022-09-13,1886,824,42535
Politics,Matched,2022-09-20,1669,690,43225
Politics,Matched,2022-09-27,2011,823,44048
Politics,Matched,2022-10-04,1934,738,44786
Politics,Matched,2022-10-11,2091,854,45640
Politics,Matched,2022-10-18,2030,847,46487
Politics,Matched,2022-10-25,2136,880,47367
Politics,Matched,2022-11-01,2131,844,48211
Politics,Matched,2022-11-08,2000,810,49021
Politics,Matched,2022-11-15,1974,853,49874
Politics,Matched,2022-11-22,2088,843,50717
Politics,Matched,2022-11-29,2158,828,51545
Politics,Matched,2022-12-06,2022,786,52331
Politics,Matched,2022-12-13,2233,991,53322
Politics,Matched,2022-12-20,1799,678,54000
Politics,Matched,2022-12-27,2021,810,54810
Politics,Matched,2023-01-03,2284,930,55740
Politics,Matched,2023-01-10,2468,961,56701
Politics,Matched,2023-01-17,2356,869,57570
Politics,Matched,2023-01-24,2473,1006,58576
Politics,Matched,2023-01-31,2485,1108,59684
Politics,Matched,2023-02-07,1982,729,60413
Politics,Matched,2023-02-14,1839,661,61074
Politics,Matched,2023-02-21,2209,756,61830
Politics,Matched,2023-02-28,1736,615,62445
Politics,Matched,2023-03-07,2130,783,63228
Politics,Matched,2023-03-14,1710,541,63769
Politics,Matched,2023-03-21,2091,807,64576
Politics,Matched,2023-03-28,1783,571,65147
Politics,Matched,2023-04-04,1800,617,65764
Politics,Matched,2023-04-11,1813,634,66398
Politics,Matched,2023-04-18,1719,551,66949
Politics,Matched,2023-04-25,1586,518,67467
Politics,Matched,2023-05-02,1749,588,68055
Politics,Matched,2023-05-09,1666,557,68612
Politics,Matched,2023-05-16,1757,582,69194
Politics,Matched,2023-05-23,1889,644,69838
Politics,Matched,2023-05-30,2040,711,70549
Politics,Matched,2023-06-06,1693,553,71102
Politics,Matched,2023-06-13,1535,512,71614
Politics,Matched,2023-06-20,1798,649,72263
Politics,Matched,2023-06-27,1828,601,72864
Politics,Matched,2023-07-04,2319,777,73641
Politics,Matched,2023-07-11,2629,967,74608
Politics,Matched,2023-07-18,1684,591,75199
Politics,Matched,2023-07-25,1848,607,75806
Politics,Matched,2023-08-01,2130,878,76684
Politics,Matched,2023-08-08,1977,713,77397
Politics,Matched,2023-08-15,2064,739,78136
Politics,Matched,2023-08-22,1689,590,78726
Politics,Matched,2023-08-29,1818,653,79379
Politics,Matched,2023-09-05,2379,847,80226
Politics,Matched,2023-09-12,2369,860,81086
Politics,Matched,2023-09-19,2249,757,81843
Politics,Matched,2023-09-26,2020,594,82437
Politics,Matched,2023-10-03,1974,672,83109
Politics,Matched,2023-10-10,1800,592,83701
Politics,Matched,2023-10-17,1672,539,84240
Politics,Matched,2023-10-24,1796,626,84866
Politics,Matched,2023-10-31,1745,637,85503
Politics,Matched,2023-11-07,1815,650,86153
Politics,Matched,2023-11-14,1690,563,86716
Politics,Matched,2023-11-21,2130,719,87435
Politics,Matched,2023-11-28,1575,500,87935
Politics,Matched,2023-12-05,1754,587,88522
Politics,Matched,2023-12-12,1656,563,89085
Politics,Matched,2023-12-19,1564,531,89616
Politics,Matched,2023-12-26,1569,567,90183
Politics,Matched,2024-01-02,2262,786,90969
Politics,Matched,2024-01-09,1971,664,91633
Politics,Matched,2024-01-16,1973,657,92290
Politics,Matched,2024-01-23,2420,789,93079
Politics,Matched,2024-01-30,2288,791,93870
Politics,Matched,2024-02-06,2251,695,94565
Politics,Matched,2024-02-13,2189,733,95298
Politics,Matched,2024-02-20,2120,704,96002
Politics,Matched,2024-02-27,2115,733,96735
Politics,Matched,2024-03-05,1674,551,97286
Politics,Matched,2024-03-12,1907,632,97918
Politics,Matched,2024-03-19,2285,790,98708
Politics,Matched,2024-03-26,1985,672,99380
Politics,Matched,2024-04-02,2072,687,100067
Politics,Matched,2024-04-09,2313,792,100859
Politics,Matched,2024-04-16,2087,677,101536
Politics,Matched,2024-04-23,1969,623,102159
Politics,Matched,2024-04-30,1714,547,102706
Politics,Matched,2024-05-07,1578,483,103189
Politics,Matched,2024-05-14,1977,644,103833
Politics,Matched,2024-05-21,2492,770,104603
Politics,Matched,2024-05-28,1990,629,105232
Politics,Matched,2024-06-04,2016,608,105840
Politics,Matched,2024-06-11,1870,579,106419
Politics,Matched,2024-06-18,2180,702,107121
Politics,Matched,2024-06-25,1821,550,107671
Politics,Matched,2024-07-02,2335,759,108430
Politics,Matched,2024-07-09,2186,717,109147
Politics,Matched,2024-07-16,2094,672,109819
Politics,Matched,2024-07-23,2079,608,110427
Politics,Matched,2024-07-30,2169,644,111071
Politics,Matched,2024-08-06,2016,687,111758
Politics,Matched,2024-08-13,2085,703,112461
Politics,Matched,2024-08-20,1786,568,113029
Politics,Matched,2024-08-27,2036,595,113624
Politics,Matched,2024-09-03,2084,632,114256
Politics,Matched,2024-09-10,2118,643,114899
Politics,Matched,2024-09-17,1918,639,115538
Politics,Matched,2024-09-24,1840,587,116125
Politics,Matched,2024-10-01,1995,619,116744
Politics,Matched,2024-10-08,1989,586,117330
Politics,Matched,2024-10-15,2108,637,117967
Politics,Matched,2024-10-22,1799,516,118483
Politics,Matched,2024-10-29,2016,626,119109
Politics,Matched,2024-11-05,1851,556,119665
Politics,Matched,2024-11-12,1684,516,120181
Politics,Matched,2024-11-19,2091,667,120848
Politics,Matched,2024-11-26,2395,766,121614
Politics,Matched,2024-12-03,1779,547,122161
Politics,Matched,2024-12-10,2215,616,122777
Politics,Matched,2024-12-17,2383,693,123470
Politics,Matched,2024-12-24,1696,550,124020
Politics,Matched,2024-12-31,1788,589,124609
Politics,Matched,2025-01-07,2285,730,125339
Politics,Matched,2025-01-14,2648,806,126145
Politics,Matched,2025-01-21,2257,659,126804
Politics,Matched,2025-01-28,2323,682,127486
Politics,Matched,2025-02-04,2255,677,128163
Politics,Matched,2025-02-11,1965,588,128751
Politics,Matched,2025-02-18,2474,758,129509
Politics,Matched,2025-02-25,2129,627,130136
Politics,Matched,2025-03-04,1886,562,130698
Politics,Matched,2025-03-11,2135,616,131314
Politics,Matched,2025-03-18,2543,776,132090
Politics,Matched,2025-03-25,1877,547,132637
Politics,Matched,2025-04-01,1831,558,133195
Politics,Matched,2025-04-08,2269,755,133950
Politics,Matched,2025-04-15,1969,646,134596
Politics,Matched,2025-04-22,2162,691,135287
Politics,Matched,2025-04-29,2487,735,136022
Politics,Matched,2025-05-06,2250,673,136695
Politics,Matched,2025-05-13,1895,537,137232
Politics,Matched,2025-05-20,2118,591,137823
Politics,Matched,2025-05-27,1998,616,138439
Politics,Matched,2025-06-03,2314,687,139126
Politics,Matched,2025-06-10,2354,673,139799
Politics,Matched,2025-06-17,2178,648,140447
Politics,Matched,2025-06-24,2681,818,141265
Politics,Matched,2025-07-01,2612,759,142024
Politics,Matched,2025-07-08,2546,778,142802
Politics,Matched,2025-07-15,3875,1131,143933
Politics,Matched,2025-07-22,6757,2382,146315
Politics,Matched,2025-07-29,6575,2046,148361
Politics,Matched,2025-08-05,3147,756,149117
Politics,Matched,2025-08-12,3010,765,149882
Politics,Matched,2025-08-19,2961,779,150661
Politics,Matched,2025-08-26,2834,790,151451
Politics,Matched,2025-09-02,2285,602,152053
Politics,Matched,2025-09-09,2064,522,152575
Politics,Matched,2025-09-16,2274,595,153170
Politics,Matched,2025-09-23,2758,726,153896
Politics,Matched,2025-09-30,2699,684,154580
Politics,Matched,2025-10-07,2887,780,155360
Politics,Matched,2025-10-14,1926,503,155863
Politics,Matched,2025-10-21,1455,329,156192
Politics,Matched (UK),2021-10-26,1348,1348,1348
Politics,Matched (UK),2021-11-02,1071,911,2259
Politics,Matched (UK),2021-11-09,1134,900,3159
Politics,Matched (UK),2021-11-16,1225,903,4062
Politics,Matched (UK),2021-11-23,1158,784,4846
Politics,Matched (UK),2021-11-30,1351,905,5751
Politics,Matched (UK),2021-12-07,1281,798,6549
Politics,Matched (UK),2021-12-14,1292,792,7341
Politics,Matched (UK),2021-12-21,1069,597,7938
Politics,Matched (UK),2021-12-28,1351,744,8682
Politics,Matched (UK),2022-01-04,1332,712,9394
Politics,Matched (UK),2022-01-11,1211,629,10023
Politics,Matched (UK),2022-01-18,1264,642,10665
Politics,Matched (UK),2022-01-25,1379,629,11294
Politics,Matched (UK),2022-02-01,1258,621,11915
Politics,Matched (UK),2022-02-08,1598,733,12648
Politics,Matched (UK),2022-02-15,1368,621,13269
Politics,Matched (UK),2022-02-22,1127,523,13792
Politics,Matched (UK),2022-03-01,1109,479,14271
Politics,Matched (UK),2022-03-08,1164,553,14824
Politics,Matched (UK),2022-03-15,1102,448,15272
Politics,Matched (UK),2022-03-22,1080,454,15726
Politics,Matched (UK),2022-03-29,1083,455,16181
Politics,Matched (UK),2022-04-05,1397,619,16800
Politics,Matched (UK),2022-04-12,1282,530,17330
Politics,Matched (UK),2022-04-19,1233,511,17841
Politics,Matched (UK),2022-04-26,1775,713,18554
Politics,Matched (UK),2022-05-03,1118,441,18995
Politics,Matched (UK),2022-05-10,1311,502,19497
Politics,Matched (UK),2022-05-17,1128,390,19887
Politics,Matched (UK),2022-05-24,1146,437,20324
Politics,Matched (UK),2022-05-31,1239,452,20776
Politics,Matched (UK),2022-06-07,1330,522,21298
Politics,Matched (UK),2022-06-14,1167,426,21724
Politics,Matched (UK),2022-06-21,1307,492,22216
Politics,Matched (UK),2022-06-28,1598,621,22837
Politics,Matched (UK),2022-07-05,1432,573,23410
Politics,Matched (UK),2022-07-12,1478,552,23962
Politics,Matched (UK),2022-07-19,1656,679,24641
Politics,Matched (UK),2022-07-26,1489,559,25200
Politics,Matched (UK),2022-08-02,1488,548,25748
Politics,Matched (UK),2022-08-09,1629,673,26421
Politics,Matched (UK),2022-08-16,1640,624,27045
Politics,Matched (UK),2022-08-23,1602,640,27685
Politics,Matched (UK),2022-08-30,1756,667,28352
Politics,Matched (UK),2022-09-06,1886,783,29135
Politics,Matched (UK),2022-09-13,1461,546,29681
Politics,Matched (UK),2022-09-20,1318,486,30167
Politics,Matched (UK),2022-09-27,1580,571,30738
Politics,Matched (UK),2022-10-04,1536,512,31250
Politics,Matched (UK),2022-10-11,1616,580,31830
Politics,Matched (UK),2022-10-18,1596,572,32402
Politics,Matched (UK),2022-10-25,1695,604,33006
Politics,Matched (UK),2022-11-01,1702,594,33600
Politics,Matched (UK),2022-11-08,1588,569,34169
Politics,Matched (UK),2022-11-15,1535,573,34742
Politics,Matched (UK),2022-11-22,1637,589,35331
Politics,Matched (UK),2022-11-29,1744,577,35908
Politics,Matched (UK),2022-12-06,1632,556,36464
Politics,Matched (UK),2022-12-13,1719,631,37095
Politics,Matched (UK),2022-12-20,1481,485,37580
Politics,Matched (UK),2022-12-27,1621,555,38135
Politics,Matched (UK),2023-01-03,1775,617,38752
Politics,Matched (UK),2023-01-10,1979,676,39428
Politics,Matched (UK),2023-01-17,1882,591,40019
Politics,Matched (UK),2023-01-24,1957,669,40688
Politics,Matched (UK),2023-01-31,1987,794,41482
Politics,Matched (UK),2023-02-07,1598,499,41981
Politics,Matched (UK),2023-02-14,1483,468,42449
Politics,Matched (UK),2023-02-21,1756,503,42952
Politics,Matched (UK),2023-02-28,1342,398,43350
Politics,Matched (UK),2023-03-07,1649,503,43853
Politics,Matched (UK),2023-03-14,1362,360,44213
Politics,Matched (UK),2023-03-21,1619,521,44734
Politics,Matched (UK),2023-03-28,1408,393,45127
Politics,Matched (UK),2023-04-04,1469,435,45562
Politics,Matched (UK),2023-04-11,1457,440,46002
Politics,Matched (UK),2023-04-18,1354,365,46367
Politics,Matched (UK),2023-04-25,1263,362,46729
Politics,Matched (UK),2023-05-02,1374,396,47125
Politics,Matched (UK),2023-05-09,1290,354,47479
Politics,Matched (UK),2023-05-16,1428,412,47891
Politics,Matched (UK),2023-05-23,1515,446,48337
Politics,Matched (UK),2023-05-30,1613,466,48803
Politics,Matched (UK),2023-06-06,1393,397,49200
Politics,Matched (UK),2023-06-13,1213,334,49534
Politics,Matched (UK),2023-06-20,1434,447,49981
Politics,Matched (UK),2023-06-27,1464,402,50383
Politics,Matched (UK),2023-07-04,1859,506,50889
Politics,Matched (UK),2023-07-11,2125,677,51566
Politics,Matched (UK),2023-07-18,1345,392,51958
Politics,Matched (UK),2023-07-25,1515,416,52374
Politics,Matched (UK),2023-08-01,1696,587,52961
Politics,Matched (UK),2023-08-08,1588,500,53461
Politics,Matched (UK),2023-08-15,1642,488,53949
Politics,Matched (UK),2023-08-22,1355,392,54341
Politics,Matched (UK),2023-08-29,1493,460,54801
Politics,Matched (UK),2023-09-05,1928,590,55391
Politics,Matched (UK),2023-09-12,1905,584,55975
Politics,Matched (UK),2023-09-19,1809,508,56483
Politics,Matched (UK),2023-09-26,1649,409,56892
Politics,Matched (UK),2023-10-03,1604,474,57366
Politics,Matched (UK),2023-10-10,1457,405,57771
Politics,Matched (UK),2023-10-17,1375,370,58141
Politics,Matched (UK),2023-10-24,1441,417,58558
Politics,Matched (UK),2023-10-31,1426,447,59005
Politics,Matched (UK),2023-11-07,1493,447,59452
Politics,Matched (UK),2023-11-14,1396,399,59851
